shox2	CLINGEN:CXXX~No diseases associated
shpk	CLINGEN:CXXX~No diseases associated
shprh	CLINGEN:CXXX~No diseases associated
shq1	CLINGEN:CXXX~No diseases associated
LOC102078750	CLINGEN:CXXX~No diseases associated
LOC100705760	CLINGEN:CXXX~No diseases associated
LOC100690525	CLINGEN:CXXX~No diseases associated
shroom4	CLINGEN:CXXX~No diseases associated
shtn1	CLINGEN:CXXX~No diseases associated
siae	CLINGEN:CXXX~No diseases associated
siah1	CLINGEN:CXXX~No diseases associated
sidt2	CLINGEN:CXXX~No diseases associated
sigirr	CLINGEN:CXXX~No diseases associated
sigmar1	CLINGEN:CXXX~No diseases associated
sik3	CLINGEN:CXXX~No diseases associated
sike1	CLINGEN:CXXX~No diseases associated
sil1	CLINGEN:CXXX~No diseases associated
LOC100711777	CLINGEN:CXXX~No diseases associated
LOC100710360	CLINGEN:CXXX~No diseases associated
simc1	CLINGEN:CXXX~No diseases associated
LOC100694434	CLINGEN:CXXX~No diseases associated
sin3b	CLINGEN:CXXX~No diseases associated
LOC100694309	CLINGEN:CXXX~No diseases associated
LOC100709511	CLINGEN:CXXX~No diseases associated
sipa1l2	CLINGEN:CXXX~No diseases associated
sipa1l3	CLINGEN:CXXX~No diseases associated
sirt1	CLINGEN:CXXX~No diseases associated
sirt2	CLINGEN:CXXX~No diseases associated
sirt3	CLINGEN:CXXX~No diseases associated
sirt4	CLINGEN:CXXX~No diseases associated
sirt5	CLINGEN:CXXX~No diseases associated
sirt6	CLINGEN:CXXX~No diseases associated
sirt7	CLINGEN:CXXX~No diseases associated
siva1	CLINGEN:CXXX~No diseases associated
six2	CLINGEN:CXXX~No diseases associated
LOC100708243	CLINGEN:CXXX~No diseases associated
six6	CLINGEN:CXXX~No diseases associated
ska1	CLINGEN:CXXX~No diseases associated
ska2	CLINGEN:CXXX~No diseases associated
ska3	CLINGEN:CXXX~No diseases associated
skap1	CLINGEN:CXXX~No diseases associated
skap2	CLINGEN:CXXX~No diseases associated
skida1	CLINGEN:CXXX~No diseases associated
LOC100696486	CLINGEN:CXXX~No diseases associated
skor2	CLINGEN:CXXX~No diseases associated
skp1	CLINGEN:CXXX~No diseases associated
skp2	CLINGEN:CXXX~No diseases associated
slain1	CLINGEN:CXXX~No diseases associated
slain2	CLINGEN:CXXX~No diseases associated
slbp	CLINGEN:CXXX~No diseases associated
slc1a2	CLINGEN:CXXX~No diseases associated
LOC100708927	CLINGEN:CXXX~No diseases associated
slc1a4	CLINGEN:CXXX~No diseases associated
slc1a5	CLINGEN:CXXX~No diseases associated
LOC100704279	CLINGEN:CXXX~No diseases associated
LOC100534484	CLINGEN:CXXX~No diseases associated
LOC100707797	CLINGEN:CXXX~No diseases associated
slc2a4	CLINGEN:CXXX~No diseases associated
slc2a5	CLINGEN:CXXX~No diseases associated
LOC100709278	CLINGEN:CXXX~No diseases associated
LOC100709092	CLINGEN:CXXX~No diseases associated
LOC100711193	CLINGEN:CXXX~No diseases associated
slc2a9	CLINGEN:CXXX~No diseases associated
slc2a11	CLINGEN:CXXX~No diseases associated
slc2a12	CLINGEN:CXXX~No diseases associated
slc2a13	CLINGEN:CXXX~No diseases associated
LOC100710813	CLINGEN:CXXX~No diseases associated
LOC100705836	CLINGEN:CXXX~No diseases associated
slc4a1ap	CLINGEN:CXXX~No diseases associated
slc4a2	CLINGEN:CXXX~No diseases associated
slc4a4	CLINGEN:CXXX~No diseases associated
LOC100708185	CLINGEN:CXXX~No diseases associated
LOC100709332	CLINGEN:CXXX~No diseases associated
LOC100699559	CLINGEN:CXXX~No diseases associated
slc5a2	CLINGEN:CXXX~No diseases associated
slc5a3	CLINGEN:CXXX~No diseases associated
LOC100705258	CLINGEN:CXXX~No diseases associated
slc5a5	CLINGEN:CXXX~No diseases associated
LOC100707849	CLINGEN:CXXX~No diseases associated
LOC100692075	CLINGEN:CXXX~No diseases associated
LOC102082349	CLINGEN:CXXX~No diseases associated
LOC100706132	CLINGEN:CXXX~No diseases associated
slc5a10	CLINGEN:CXXX~No diseases associated
slc5a11	CLINGEN:CXXX~No diseases associated
slc6a1	CLINGEN:CXXX~No diseases associated
slc6a2	CLINGEN:CXXX~No diseases associated
slc6a3	CLINGEN:CXXX~No diseases associated
LOC100708943	CLINGEN:CXXX~No diseases associated
slc6a5	CLINGEN:CXXX~No diseases associated
LOC100704529	CLINGEN:CXXX~No diseases associated
LOC100704248	CLINGEN:CXXX~No diseases associated
slc6a9	CLINGEN:CXXX~No diseases associated
slc6a11	CLINGEN:CXXX~No diseases associated
LOC100710487	CLINGEN:CXXX~No diseases associated
slc6a14	CLINGEN:CXXX~No diseases associated
slc6a15	CLINGEN:CXXX~No diseases associated
LOC100691608	CLINGEN:CXXX~No diseases associated
LOC100702141	CLINGEN:CXXX~No diseases associated
LOC100700835	CLINGEN:CXXX~No diseases associated
slc6a20	CLINGEN:CXXX~No diseases associated
LOC100701554	CLINGEN:CXXX~No diseases associated
LOC100689797	CLINGEN:CXXX~No diseases associated
LOC100694336	CLINGEN:CXXX~No diseases associated
slc7a4	CLINGEN:CXXX~No diseases associated
slc7a5	CLINGEN:CXXX~No diseases associated
slc7a6	CLINGEN:CXXX~No diseases associated
slc7a6os	CLINGEN:CXXX~No diseases associated
LOC100702855	CLINGEN:CXXX~No diseases associated
slc7a11	CLINGEN:CXXX~No diseases associated
LOC100692622	CLINGEN:CXXX~No diseases associated
LOC100702061	CLINGEN:CXXX~No diseases associated
LOC100709284	CLINGEN:CXXX~No diseases associated
LOC100705763	CLINGEN:CXXX~No diseases associated
slc8a3	CLINGEN:CXXX~No diseases associated
slc8b1	CLINGEN:CXXX~No diseases associated
LOC100705611	CLINGEN:CXXX~No diseases associated
LOC100705785	CLINGEN:CXXX~No diseases associated
LOC100708625	CLINGEN:CXXX~No diseases associated
LOC100710105	CLINGEN:CXXX~No diseases associated
slc9a7	CLINGEN:CXXX~No diseases associated
slc9a8	CLINGEN:CXXX~No diseases associated
LOC102078638	CLINGEN:CXXX~No diseases associated
LOC100708706	CLINGEN:CXXX~No diseases associated
LOC100694504	CLINGEN:CXXX~No diseases associated
LOC100690979	CLINGEN:CXXX~No diseases associated
slc10a4	CLINGEN:CXXX~No diseases associated
slc10a7	CLINGEN:CXXX~No diseases associated
LOC100709409	CLINGEN:CXXX~No diseases associated
slc12a1	CLINGEN:CXXX~No diseases associated
LOC100704048	CLINGEN:CXXX~No diseases associated
slc12a3	CLINGEN:CXXX~No diseases associated
slc12a4	CLINGEN:CXXX~No diseases associated
LOC100692845	CLINGEN:CXXX~No diseases associated
LOC100706669	CLINGEN:CXXX~No diseases associated
slc12a8	CLINGEN:CXXX~No diseases associated
slc12a9	CLINGEN:CXXX~No diseases associated
LOC100698818	CLINGEN:CXXX~No diseases associated
LOC100692894	CLINGEN:CXXX~No diseases associated
slc13a3	CLINGEN:CXXX~No diseases associated
slc13a4	CLINGEN:CXXX~No diseases associated
LOC100697562	CLINGEN:CXXX~No diseases associated
LOC100693008	CLINGEN:CXXX~No diseases associated
LOC100706083	CLINGEN:CXXX~No diseases associated
LOC100693193	CLINGEN:CXXX~No diseases associated
slc15a4	CLINGEN:CXXX~No diseases associated
slc15a5	CLINGEN:CXXX~No diseases associated
LOC100695063	CLINGEN:CXXX~No diseases associated
LOC100698350	CLINGEN:CXXX~No diseases associated
slc16a4	CLINGEN:CXXX~No diseases associated
slc16a5	CLINGEN:CXXX~No diseases associated
LOC100704832	CLINGEN:CXXX~No diseases associated
slc16a9	CLINGEN:CXXX~No diseases associated
slc16a10	CLINGEN:CXXX~No diseases associated
LOC100711474	CLINGEN:CXXX~No diseases associated
LOC100699487	CLINGEN:CXXX~No diseases associated
LOC100702498	CLINGEN:CXXX~No diseases associated
LOC100698804	CLINGEN:CXXX~No diseases associated
slc17a5	CLINGEN:CXXX~No diseases associated
LOC100704341	CLINGEN:CXXX~No diseases associated
LOC100693903	CLINGEN:CXXX~No diseases associated
LOC100697118	CLINGEN:CXXX~No diseases associated
slc18a1	CLINGEN:CXXX~No diseases associated
slc18a2	CLINGEN:CXXX~No diseases associated
LOC102077656	CLINGEN:CXXX~No diseases associated
LOC100709864	CLINGEN:CXXX~No diseases associated
slc19a1	CLINGEN:CXXX~No diseases associated
slc19a2	CLINGEN:CXXX~No diseases associated
LOC100704783	CLINGEN:CXXX~No diseases associated
slc20a2	CLINGEN:CXXX~No diseases associated
LOC100699429	CLINGEN:CXXX~No diseases associated
LOC100700394	CLINGEN:CXXX~No diseases associated
LOC100708645	CLINGEN:CXXX~No diseases associated
LOC100701067	CLINGEN:CXXX~No diseases associated
LOC100709187	CLINGEN:CXXX~No diseases associated
LOC100704647	CLINGEN:CXXX~No diseases associated
slc22a16	CLINGEN:CXXX~No diseases associated
slc22a17	CLINGEN:CXXX~No diseases associated
slc22a18	CLINGEN:CXXX~No diseases associated
slc22a31	CLINGEN:CXXX~No diseases associated
slc23a1	CLINGEN:CXXX~No diseases associated
LOC100702287	CLINGEN:CXXX~No diseases associated
LOC100699600	CLINGEN:CXXX~No diseases associated
slc24a2	CLINGEN:CXXX~No diseases associated
LOC100695245	CLINGEN:CXXX~No diseases associated
slc24a5	CLINGEN:CXXX~No diseases associated
LOC100710339	CLINGEN:CXXX~No diseases associated
slc25a3	CLINGEN:CXXX~No diseases associated
LOC100700733	CLINGEN:CXXX~No diseases associated
slc25a10	CLINGEN:CXXX~No diseases associated
slc25a11	CLINGEN:CXXX~No diseases associated
LOC100700247	CLINGEN:CXXX~No diseases associated
slc25a13	CLINGEN:CXXX~No diseases associated
LOC100705538	CLINGEN:CXXX~No diseases associated
slc25a16	CLINGEN:CXXX~No diseases associated
slc25a17	CLINGEN:CXXX~No diseases associated
slc25a19	CLINGEN:CXXX~No diseases associated
slc25a21	CLINGEN:CXXX~No diseases associated
LOC100697124	CLINGEN:CXXX~No diseases associated
slc25a26	CLINGEN:CXXX~No diseases associated
slc25a28	CLINGEN:CXXX~No diseases associated
LOC100700714	CLINGEN:CXXX~No diseases associated
slc25a32	CLINGEN:CXXX~No diseases associated
slc25a33	CLINGEN:CXXX~No diseases associated
slc25a34	CLINGEN:CXXX~No diseases associated
slc25a35	CLINGEN:CXXX~No diseases associated
slc25a36	CLINGEN:CXXX~No diseases associated
slc25a40	CLINGEN:CXXX~No diseases associated
LOC100705019	CLINGEN:CXXX~No diseases associated
slc25a43	CLINGEN:CXXX~No diseases associated
LOC100710671	CLINGEN:CXXX~No diseases associated
slc25a45	CLINGEN:CXXX~No diseases associated
slc25a46	CLINGEN:CXXX~No diseases associated
slc25a47	CLINGEN:CXXX~No diseases associated
slc25a48	CLINGEN:CXXX~No diseases associated
slc26a2	CLINGEN:CXXX~No diseases associated
LOC100694542	CLINGEN:CXXX~No diseases associated
slc26a11	CLINGEN:CXXX~No diseases associated
slc27a1	CLINGEN:CXXX~No diseases associated
slc27a4	CLINGEN:CXXX~No diseases associated
slc27a6	CLINGEN:CXXX~No diseases associated
slc28a1	CLINGEN:CXXX~No diseases associated
LOC100704394	CLINGEN:CXXX~No diseases associated
LOC100710729	CLINGEN:CXXX~No diseases associated
slc29a3	CLINGEN:CXXX~No diseases associated
slc29a4	CLINGEN:CXXX~No diseases associated
slc30a1	CLINGEN:CXXX~No diseases associated
slc30a3	CLINGEN:CXXX~No diseases associated
slc30a4	CLINGEN:CXXX~No diseases associated
slc30a5	CLINGEN:CXXX~No diseases associated
slc30a6	CLINGEN:CXXX~No diseases associated
slc30a7	CLINGEN:CXXX~No diseases associated
slc30a8	CLINGEN:CXXX~No diseases associated
slc30a9	CLINGEN:CXXX~No diseases associated
slc31a1	CLINGEN:CXXX~No diseases associated
slc31a2	CLINGEN:CXXX~No diseases associated
LOC100693191	CLINGEN:CXXX~No diseases associated
slc33a1	CLINGEN:CXXX~No diseases associated
LOC100693999	CLINGEN:CXXX~No diseases associated
slc35a1	CLINGEN:CXXX~No diseases associated
slc35a2	CLINGEN:CXXX~No diseases associated
LOC100702770	CLINGEN:CXXX~No diseases associated
slc35a4	CLINGEN:CXXX~No diseases associated
slc35a5	CLINGEN:CXXX~No diseases associated
slc35b1	CLINGEN:CXXX~No diseases associated
slc35b2	CLINGEN:CXXX~No diseases associated
slc35b3	CLINGEN:CXXX~No diseases associated
slc35b4	CLINGEN:CXXX~No diseases associated
slc35c1	CLINGEN:CXXX~No diseases associated
LOC100707618	CLINGEN:CXXX~No diseases associated
slc35d3	CLINGEN:CXXX~No diseases associated
slc35e1	CLINGEN:CXXX~No diseases associated
slc35e3	CLINGEN:CXXX~No diseases associated
slc35e4	CLINGEN:CXXX~No diseases associated
slc35f1	CLINGEN:CXXX~No diseases associated
slc35f2	CLINGEN:CXXX~No diseases associated
slc35f3	CLINGEN:CXXX~No diseases associated
slc35f4	CLINGEN:CXXX~No diseases associated
slc35f5	CLINGEN:CXXX~No diseases associated
slc35f6	CLINGEN:CXXX~No diseases associated
slc35g1	CLINGEN:CXXX~No diseases associated
LOC100701887	CLINGEN:CXXX~No diseases associated
LOC100697342	CLINGEN:CXXX~No diseases associated
slc37a1	CLINGEN:CXXX~No diseases associated
slc37a2	CLINGEN:CXXX~No diseases associated
slc37a3	CLINGEN:CXXX~No diseases associated
slc37a4	CLINGEN:CXXX~No diseases associated
LOC100707627	CLINGEN:CXXX~No diseases associated
LOC100693734	CLINGEN:CXXX~No diseases associated
slc38a6	CLINGEN:CXXX~No diseases associated
slc38a7	CLINGEN:CXXX~No diseases associated
LOC100697923	CLINGEN:CXXX~No diseases associated
slc38a9	CLINGEN:CXXX~No diseases associated
slc38a10	CLINGEN:CXXX~No diseases associated
slc38a11	CLINGEN:CXXX~No diseases associated
slc39a3	CLINGEN:CXXX~No diseases associated
slc39a4	CLINGEN:CXXX~No diseases associated
LOC100705175	CLINGEN:CXXX~No diseases associated
LOC100698426	CLINGEN:CXXX~No diseases associated
slc39a8	CLINGEN:CXXX~No diseases associated
slc39a9	CLINGEN:CXXX~No diseases associated
LOC100706809	CLINGEN:CXXX~No diseases associated
slc39a12	CLINGEN:CXXX~No diseases associated
slc39a13	CLINGEN:CXXX~No diseases associated
LOC100698478	CLINGEN:CXXX~No diseases associated
slc40a1	CLINGEN:CXXX~No diseases associated
slc41a1	CLINGEN:CXXX~No diseases associated
slc41a2	CLINGEN:CXXX~No diseases associated
slc43a1	CLINGEN:CXXX~No diseases associated
LOC100703266	CLINGEN:CXXX~No diseases associated
LOC100690116	CLINGEN:CXXX~No diseases associated
LOC100694047	CLINGEN:CXXX~No diseases associated
slc44a5	CLINGEN:CXXX~No diseases associated
slc45a1	CLINGEN:CXXX~No diseases associated
slc45a2	CLINGEN:CXXX~No diseases associated
LOC100693075	CLINGEN:CXXX~No diseases associated
LOC100690581	CLINGEN:CXXX~No diseases associated
slc46a1	CLINGEN:CXXX~No diseases associated
slc46a2	CLINGEN:CXXX~No diseases associated
LOC100696891	CLINGEN:CXXX~No diseases associated
LOC100703983	CLINGEN:CXXX~No diseases associated
LOC100695283	CLINGEN:CXXX~No diseases associated
slc49a3	CLINGEN:CXXX~No diseases associated
dirc2	CLINGEN:CXXX~No diseases associated
slc50a1	CLINGEN:CXXX~No diseases associated
LOC100710133	CLINGEN:CXXX~No diseases associated
pqlc2	CLINGEN:CXXX~No diseases associated
pqlc1	CLINGEN:CXXX~No diseases associated
pqlc3	CLINGEN:CXXX~No diseases associated
LOC100699467	CLINGEN:CXXX~No diseases associated
slco2a1	CLINGEN:CXXX~No diseases associated
slco2b1	CLINGEN:CXXX~No diseases associated
LOC100691516	CLINGEN:CXXX~No diseases associated
slco4a1	CLINGEN:CXXX~No diseases associated
slco5a1	CLINGEN:CXXX~No diseases associated
slf1	CLINGEN:CXXX~No diseases associated
slirp	CLINGEN:CXXX~No diseases associated
slit2	CLINGEN:CXXX~No diseases associated
LOC100703331	CLINGEN:CXXX~No diseases associated
slitrk1	CLINGEN:CXXX~No diseases associated
slitrk2	CLINGEN:CXXX~No diseases associated
slitrk3	CLINGEN:CXXX~No diseases associated
slitrk4	CLINGEN:CXXX~No diseases associated
slitrk5	CLINGEN:CXXX~No diseases associated
LOC100692830	CLINGEN:CXXX~No diseases associated
sln	CLINGEN:CXXX~No diseases associated
sltm	CLINGEN:CXXX~No diseases associated
slu7	CLINGEN:CXXX~No diseases associated
LOC100708044	CLINGEN:CXXX~No diseases associated
slx4ip	CLINGEN:CXXX~No diseases associated
smad1	CLINGEN:CXXX~No diseases associated
LOC100706145	CLINGEN:CXXX~No diseases associated
LOC100698095	CLINGEN:CXXX~No diseases associated
smad7	CLINGEN:CXXX~No diseases associated
smad9	CLINGEN:CXXX~No diseases associated
cd200	CLINGEN:CXXX~No diseases associated
smap1	CLINGEN:CXXX~No diseases associated
LOC100708359	CLINGEN:CXXX~No diseases associated
LOC100699288	CLINGEN:CXXX~No diseases associated
smarca5	CLINGEN:CXXX~No diseases associated
smarcad1	CLINGEN:CXXX~No diseases associated
smarcal1	CLINGEN:CXXX~No diseases associated
LOC100693961	CLINGEN:CXXX~No diseases associated
smarcc2	CLINGEN:CXXX~No diseases associated
smarcd1	CLINGEN:CXXX~No diseases associated
smarcd2	CLINGEN:CXXX~No diseases associated
LOC100691722	CLINGEN:CXXX~No diseases associated
smc1a	CLINGEN:CXXX~No diseases associated
LOC100692924	CLINGEN:CXXX~No diseases associated
smc2	CLINGEN:CXXX~No diseases associated
smc3	CLINGEN:CXXX~No diseases associated
smc4	CLINGEN:CXXX~No diseases associated
smc5	CLINGEN:CXXX~No diseases associated
smchd1	CLINGEN:CXXX~No diseases associated
LOC100699914	CLINGEN:CXXX~No diseases associated
LOC100698144	CLINGEN:CXXX~No diseases associated
smg1	CLINGEN:CXXX~No diseases associated
smg5	CLINGEN:CXXX~No diseases associated
smg6	CLINGEN:CXXX~No diseases associated
smg7	CLINGEN:CXXX~No diseases associated
smg8	CLINGEN:CXXX~No diseases associated
LOC100704652	CLINGEN:CXXX~No diseases associated
smim7	CLINGEN:CXXX~No diseases associated
smim8	CLINGEN:CXXX~No diseases associated
smim12	CLINGEN:CXXX~No diseases associated
smim13	CLINGEN:CXXX~No diseases associated
smim14	CLINGEN:CXXX~No diseases associated
smim15	CLINGEN:CXXX~No diseases associated
smim18	CLINGEN:CXXX~No diseases associated
smim19	CLINGEN:CXXX~No diseases associated
smim20	CLINGEN:CXXX~No diseases associated
smkr1	CLINGEN:CXXX~No diseases associated
LOC100698882	CLINGEN:CXXX~No diseases associated
smndc1	CLINGEN:CXXX~No diseases associated
smo	CLINGEN:CXXX~No diseases associated
smoc1	CLINGEN:CXXX~No diseases associated
smoc2	CLINGEN:CXXX~No diseases associated
smox	CLINGEN:CXXX~No diseases associated
smpd1	CLINGEN:CXXX~No diseases associated
smpd2	CLINGEN:CXXX~No diseases associated
smpd3	CLINGEN:CXXX~No diseases associated
smpd4	CLINGEN:CXXX~No diseases associated
smpdl3a	CLINGEN:CXXX~No diseases associated
smpdl3b	CLINGEN:CXXX~No diseases associated
LOC100700848	CLINGEN:CXXX~No diseases associated
LOC100709915	CLINGEN:CXXX~No diseases associated
LOC100699015	CLINGEN:CXXX~No diseases associated
smug1	CLINGEN:CXXX~No diseases associated
smurf1	CLINGEN:CXXX~No diseases associated
LOC100691078	CLINGEN:CXXX~No diseases associated
LOC100691245	CLINGEN:CXXX~No diseases associated
LOC100698697	CLINGEN:CXXX~No diseases associated
smyd3	CLINGEN:CXXX~No diseases associated
smyd4	CLINGEN:CXXX~No diseases associated
smyd5	CLINGEN:CXXX~No diseases associated
LOC100698207	CLINGEN:CXXX~No diseases associated
snap23	CLINGEN:CXXX~No diseases associated
LOC100696143	CLINGEN:CXXX~No diseases associated
snap29	CLINGEN:CXXX~No diseases associated
snap47	CLINGEN:CXXX~No diseases associated
snapc1	CLINGEN:CXXX~No diseases associated
snapc2	CLINGEN:CXXX~No diseases associated
snapc3	CLINGEN:CXXX~No diseases associated
snapc4	CLINGEN:CXXX~No diseases associated
sncaip	CLINGEN:CXXX~No diseases associated
sncb	CLINGEN:CXXX~No diseases associated
LOC100694933	CLINGEN:CXXX~No diseases associated
snd1	CLINGEN:CXXX~No diseases associated
sned1	CLINGEN:CXXX~No diseases associated
snf8	CLINGEN:CXXX~No diseases associated
snip1	CLINGEN:CXXX~No diseases associated
snorc	CLINGEN:CXXX~No diseases associated
LOC102077906	CLINGEN:CXXX~No diseases associated
snrk	CLINGEN:CXXX~No diseases associated
snrnp25	CLINGEN:CXXX~No diseases associated
snrnp27	CLINGEN:CXXX~No diseases associated
snrnp35	CLINGEN:CXXX~No diseases associated
snrnp40	CLINGEN:CXXX~No diseases associated
snrnp48	CLINGEN:CXXX~No diseases associated
snrnp70	CLINGEN:CXXX~No diseases associated
snrnp200	CLINGEN:CXXX~No diseases associated
snrpa	CLINGEN:CXXX~No diseases associated
snrpa1	CLINGEN:CXXX~No diseases associated
snrpb	CLINGEN:CXXX~No diseases associated
snrpb2	CLINGEN:CXXX~No diseases associated
snrpc	CLINGEN:CXXX~No diseases associated
snrpd1	CLINGEN:CXXX~No diseases associated
snrpd2	CLINGEN:CXXX~No diseases associated
snrpd3	CLINGEN:CXXX~No diseases associated
snrpe	CLINGEN:CXXX~No diseases associated
snrpf	CLINGEN:CXXX~No diseases associated
snrpg	CLINGEN:CXXX~No diseases associated
snta1	CLINGEN:CXXX~No diseases associated
sntb1	CLINGEN:CXXX~No diseases associated
sntb2	CLINGEN:CXXX~No diseases associated
sntg1	CLINGEN:CXXX~No diseases associated
sntg2	CLINGEN:CXXX~No diseases associated
snupn	CLINGEN:CXXX~No diseases associated
snw1	CLINGEN:CXXX~No diseases associated
LOC100692540	CLINGEN:CXXX~No diseases associated
snx2	CLINGEN:CXXX~No diseases associated
snx3	CLINGEN:CXXX~No diseases associated
LOC100711848	CLINGEN:CXXX~No diseases associated
snx5	CLINGEN:CXXX~No diseases associated
snx6	CLINGEN:CXXX~No diseases associated
snx7	CLINGEN:CXXX~No diseases associated
snx8	CLINGEN:CXXX~No diseases associated
LOC100707634	CLINGEN:CXXX~No diseases associated
snx10	CLINGEN:CXXX~No diseases associated
snx12	CLINGEN:CXXX~No diseases associated
snx13	CLINGEN:CXXX~No diseases associated
LOC100710242	CLINGEN:CXXX~No diseases associated
snx15	CLINGEN:CXXX~No diseases associated
snx16	CLINGEN:CXXX~No diseases associated
snx17	CLINGEN:CXXX~No diseases associated
LOC100690370	CLINGEN:CXXX~No diseases associated
LOC100697952	CLINGEN:CXXX~No diseases associated
LOC100694111	CLINGEN:CXXX~No diseases associated
snx21	CLINGEN:CXXX~No diseases associated
LOC100698857	CLINGEN:CXXX~No diseases associated
snx24	CLINGEN:CXXX~No diseases associated
snx25	CLINGEN:CXXX~No diseases associated
LOC100706568	CLINGEN:CXXX~No diseases associated
snx29	CLINGEN:CXXX~No diseases associated
snx30	CLINGEN:CXXX~No diseases associated
LOC100705573	CLINGEN:CXXX~No diseases associated
snx33	CLINGEN:CXXX~No diseases associated
soat1	CLINGEN:CXXX~No diseases associated
LOC100697439	CLINGEN:CXXX~No diseases associated
LOC100697378	CLINGEN:CXXX~No diseases associated
socs1	CLINGEN:CXXX~No diseases associated
socs2	CLINGEN:CXXX~No diseases associated
socs3	CLINGEN:CXXX~No diseases associated
socs4	CLINGEN:CXXX~No diseases associated
LOC100702935	CLINGEN:CXXX~No diseases associated
socs6	CLINGEN:CXXX~No diseases associated
socs7	CLINGEN:CXXX~No diseases associated
sod1	CLINGEN:CXXX~No diseases associated
sod2	CLINGEN:CXXX~No diseases associated
LOC100706641	CLINGEN:CXXX~No diseases associated
LOC100702878	CLINGEN:CXXX~No diseases associated
LOC100702030	CLINGEN:CXXX~No diseases associated
LOC100701060	CLINGEN:CXXX~No diseases associated
sorcs2	CLINGEN:CXXX~No diseases associated
LOC100693905	CLINGEN:CXXX~No diseases associated
sord	CLINGEN:CXXX~No diseases associated
sorl1	CLINGEN:CXXX~No diseases associated
LOC100696864	CLINGEN:CXXX~No diseases associated
sost	CLINGEN:CXXX~No diseases associated
sostdc1	CLINGEN:CXXX~No diseases associated
sowahd	CLINGEN:CXXX~No diseases associated
sox1	CLINGEN:CXXX~No diseases associated
sox2	CLINGEN:CXXX~No diseases associated
LOC100692790	CLINGEN:CXXX~No diseases associated
sox5	CLINGEN:CXXX~No diseases associated
LOC100694759	CLINGEN:CXXX~No diseases associated
sox7	CLINGEN:CXXX~No diseases associated
LOC100698682	CLINGEN:CXXX~No diseases associated
LOC100693400	CLINGEN:CXXX~No diseases associated
LOC100694062	CLINGEN:CXXX~No diseases associated
sox14	CLINGEN:CXXX~No diseases associated
sox17	CLINGEN:CXXX~No diseases associated
sox21	CLINGEN:CXXX~No diseases associated
sp1	CLINGEN:CXXX~No diseases associated
sp2	CLINGEN:CXXX~No diseases associated
sp3	CLINGEN:CXXX~No diseases associated
sp4	CLINGEN:CXXX~No diseases associated
sp5	CLINGEN:CXXX~No diseases associated
sp7	CLINGEN:CXXX~No diseases associated
LOC100706053	CLINGEN:CXXX~No diseases associated
LOC100694689	CLINGEN:CXXX~No diseases associated
LOC100704161	CLINGEN:CXXX~No diseases associated
spaca6	CLINGEN:CXXX~No diseases associated
LOC100690743	CLINGEN:CXXX~No diseases associated
spag5	CLINGEN:CXXX~No diseases associated
spag6	CLINGEN:CXXX~No diseases associated
spag7	CLINGEN:CXXX~No diseases associated
LOC100708955	CLINGEN:CXXX~No diseases associated
LOC100697444	CLINGEN:CXXX~No diseases associated
spag17	CLINGEN:CXXX~No diseases associated
sparc	CLINGEN:CXXX~No diseases associated
LOC100693466	CLINGEN:CXXX~No diseases associated
spart	CLINGEN:CXXX~No diseases associated
spast	CLINGEN:CXXX~No diseases associated
spata1	CLINGEN:CXXX~No diseases associated
spata2	CLINGEN:CXXX~No diseases associated
spata2l	CLINGEN:CXXX~No diseases associated
spata4	CLINGEN:CXXX~No diseases associated
LOC100709487	CLINGEN:CXXX~No diseases associated
spata7	CLINGEN:CXXX~No diseases associated
LOC100701814	CLINGEN:CXXX~No diseases associated
spata17	CLINGEN:CXXX~No diseases associated
spata18	CLINGEN:CXXX~No diseases associated
spata20	CLINGEN:CXXX~No diseases associated
spata22	CLINGEN:CXXX~No diseases associated
LOC100692856	CLINGEN:CXXX~No diseases associated
spc24	CLINGEN:CXXX~No diseases associated
spc25	CLINGEN:CXXX~No diseases associated
spcs1	CLINGEN:CXXX~No diseases associated
spcs2	CLINGEN:CXXX~No diseases associated
spcs3	CLINGEN:CXXX~No diseases associated
spdef	CLINGEN:CXXX~No diseases associated
spdl1	CLINGEN:CXXX~No diseases associated
spdya	CLINGEN:CXXX~No diseases associated
specc1l	CLINGEN:CXXX~No diseases associated
spef1	CLINGEN:CXXX~No diseases associated
spef2	CLINGEN:CXXX~No diseases associated
LOC100709408	CLINGEN:CXXX~No diseases associated
spg7	CLINGEN:CXXX~No diseases associated
spg11	CLINGEN:CXXX~No diseases associated
spg21	CLINGEN:CXXX~No diseases associated
LOC100708657	CLINGEN:CXXX~No diseases associated
sphk2	CLINGEN:CXXX~No diseases associated
sphkap	CLINGEN:CXXX~No diseases associated
spi1	CLINGEN:CXXX~No diseases associated
LOC100702561	CLINGEN:CXXX~No diseases associated
spice1	CLINGEN:CXXX~No diseases associated
spidr	CLINGEN:CXXX~No diseases associated
LOC100700539	CLINGEN:CXXX~No diseases associated
LOC100692223	CLINGEN:CXXX~No diseases associated
LOC100703052	CLINGEN:CXXX~No diseases associated
LOC100704453	CLINGEN:CXXX~No diseases associated
spire2	CLINGEN:CXXX~No diseases associated
spns1	CLINGEN:CXXX~No diseases associated
spns2	CLINGEN:CXXX~No diseases associated
LOC100712236	CLINGEN:CXXX~No diseases associated
spo11	CLINGEN:CXXX~No diseases associated
